FileType	fastq	Read submission file type									
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	library_layout	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5
SE076	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE076_R1.fastq.gz	6fd277e8e3010a3b80966094f9727444	pro1_reverse_SE076_R2.fastq.gz	70336ca6b451b15ae6dccfb8e5f79a8a
SE077	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE077_R1.fastq.gz	d08bba570fa7469bc7c2804d8121ddc8	pro1_reverse_SE077_R2.fastq.gz	ebbee95c00ea3d21dcc3a6737e09f823
SE078	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE078_R1.fastq.gz	2702f31d49daa5a052fd42b8493cbb15	pro1_reverse_SE078_R2.fastq.gz	342274945c4f4c44b4eb27d426f92414
SE079	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE079_R1.fastq.gz	8c3faded8a496a8865a3bbd2cd73a46e	pro1_reverse_SE079_R2.fastq.gz	bd308b098861afcedb0a8c82736af95a
SE080	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE080_R1.fastq.gz	beb35512857d8815f4d8ca9ccdd3a4f4	pro1_reverse_SE080_R2.fastq.gz	3a64e647eee699f1d6cf27f4b2e1ca20
SE081	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE081_R1.fastq.gz	5b13a560ca2ad8e7b80cc75480c43f04	pro1_reverse_SE081_R2.fastq.gz	0875c3738f78432059dac3feb9c4c61e
SE082	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE082_R1.fastq.gz	0cbf18be9d9d33e478a946a7955d1b8b	pro1_reverse_SE082_R2.fastq.gz	b5d3265a5e0dbc2549aee91f7dd160d7
SE083	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE083_R1.fastq.gz	048f9e2ed74a1beafa3ed763fa91c34d	pro1_reverse_SE083_R2.fastq.gz	d6848c27c93ac9f6a1ab05be29260bf3
SE084	PRJEB56039	Illumina MiSeq	pro1_reverse_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_reverse_SE084_R1.fastq.gz	74a265951bd84cff27273be04d376076	pro1_reverse_SE084_R2.fastq.gz	102e58f5d0335c3833e5c3fbfcb2260b
SE001	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE001_R1.fastq.gz	e09cab4a1d75857dee1645e9a8c2c508	pro1_true_SE001_R2.fastq.gz	e4d1425b3942b1aeea108ad988bf455c
SE002	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE002_R1.fastq.gz	ed8107a6443f16c2230be792c87ab25e	pro1_true_SE002_R2.fastq.gz	f71dc116c4107a124c62911d0c35e1be
SE003	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE003_R1.fastq.gz	5f0a893fe3848620f2e921fa54a17d7c	pro1_true_SE003_R2.fastq.gz	27c403e47b3ccb61bc15f3480652e36b
SE004	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE004_R1.fastq.gz	837fa554c886ab1a62ae072c523ea07e	pro1_true_SE004_R2.fastq.gz	0bb01d5ce958fd1d0dea47c04970d178
SE005	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE005_R1.fastq.gz	87b49def092e6f16a2b6fd4e6203bf20	pro1_true_SE005_R2.fastq.gz	ca6ad21370b7b4a1dda7a05fc026cb0b
SE006	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE006_R1.fastq.gz	8fbe2eda20f2da1ec4de47fa0f6ddef9	pro1_true_SE006_R2.fastq.gz	5b3155d45a2ee900892f79ddac04e4f6
SE007	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE007_R1.fastq.gz	02ef581dfac3fb31cf43a6dc3a3e85ab	pro1_true_SE007_R2.fastq.gz	be2718d58354b22f18f432a1ff99caf4
SE008	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE008_R1.fastq.gz	d102458079d2dfaafd1c10053cdcb922	pro1_true_SE008_R2.fastq.gz	6801de982716ea729e8a3d4dcc8f863d
SE009	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE009_R1.fastq.gz	c3508fd05d710eb2e2465ad830a465ca	pro1_true_SE009_R2.fastq.gz	5808889cfa19dd36973895d51a7f3fef
SE010	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE010_R1.fastq.gz	1edb992b13f978b248c650023785be35	pro1_true_SE010_R2.fastq.gz	f655cc190691becea606af92aaeeb888
SE011	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE011_R1.fastq.gz	a18ae905f320b9a20b32f4ed96265354	pro1_true_SE011_R2.fastq.gz	3c9fedccce3a7d662d6f12d2c0dacf52
SE012	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE012_R1.fastq.gz	da90dd0c95e51c36bdc3d09631033a73	pro1_true_SE012_R2.fastq.gz	7ca4cdd82c8cb10162012166d4af1fb1
SE013	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE013_R1.fastq.gz	44ef0d8e8e86786fc95747d72a4f044f	pro1_true_SE013_R2.fastq.gz	f30f79d720c9fd026f438d271cb1c8b9
SE014	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE014_R1.fastq.gz	cc2967b81c887bbc20b2eb7e6d222245	pro1_true_SE014_R2.fastq.gz	7349237377f61c145002c8499b1943bf
SE015	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE015_R1.fastq.gz	2f45ff07ab406f0b4529ef5c3b94eac2	pro1_true_SE015_R2.fastq.gz	94af20d0e27e0fb5b5cc2588d781d611
SE016	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE016_R1.fastq.gz	71f533a132beff60c85100c7edfbb6ac	pro1_true_SE016_R2.fastq.gz	0cdeb2ced1142f6b645c57b51729c9cc
SE017	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE017_R1.fastq.gz	e4720d8fca4e040a975fecb3916a252e	pro1_true_SE017_R2.fastq.gz	a097c8b5285aa2bf53fc9fe0e9ced0e5
SE018	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE018_R1.fastq.gz	e06d57be313bf8de93c480b7a147031c	pro1_true_SE018_R2.fastq.gz	6511b229f3d16ce015ab1bc474701280
SE019	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE019_R1.fastq.gz	916cf2857611815e811d24411567858b	pro1_true_SE019_R2.fastq.gz	e55edfb8830a0abc8d08125b55b7f087
SE020	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE020_R1.fastq.gz	ad7d5aa7e3e084351a835eb91bcdfe33	pro1_true_SE020_R2.fastq.gz	ab7bbd8619294c02a5af33fd1d06dbf4
SE021	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE021_R1.fastq.gz	389298c100629e3307893028e68f27d9	pro1_true_SE021_R2.fastq.gz	a9ed9f801a7591d45cfe2dfc6033d3a8
SE022	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE022_R1.fastq.gz	cda613fa56a2d83aaf2b1b3b8cea4081	pro1_true_SE022_R2.fastq.gz	e5f435be26bd1e4168fca0ddfe19de6f
SE023	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE023_R1.fastq.gz	e78417269e761ddfe99c7c7f73daf5cb	pro1_true_SE023_R2.fastq.gz	7cc5d2dc170428ea1d8e4eea40bd42ea
SE024	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE024_R1.fastq.gz	1ce102dcfd0e17189841dc044a682fa4	pro1_true_SE024_R2.fastq.gz	164792e4a4886de60c264c5623ef3c87
SE025	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE025_R1.fastq.gz	dd0cad3cb2b58edb70cbc9bade883929	pro1_true_SE025_R2.fastq.gz	b452e1ac9c70538baf6931a328d286b4
SE026	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE026_R1.fastq.gz	6c327867e94f72a01070a36e25698384	pro1_true_SE026_R2.fastq.gz	f740af85e4811172c07540d44a323a6b
SE027	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE027_R1.fastq.gz	0b998b0d174adbeefb89e33a657e4a5f	pro1_true_SE027_R2.fastq.gz	5d0c12a232cf42b3df3137f7308a93db
SE028	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE028_R1.fastq.gz	8ca558ba45c7551f77606b957ddb72ea	pro1_true_SE028_R2.fastq.gz	97824fed7eb20689e88e34b3ef3a2b77
SE029	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE029_R1.fastq.gz	42cfa24387e31a669fa55a620d2e5304	pro1_true_SE029_R2.fastq.gz	37144628e37c53c4444b2befb90c4a10
SE030	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE030_R1.fastq.gz	667950e5ca6b8f28258bb8156f0c2f14	pro1_true_SE030_R2.fastq.gz	4fbdd43f2bca9c9e407b057eff98a624
SE031	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE031_R1.fastq.gz	d2136a6db84dacac2a9b0b396be18435	pro1_true_SE031_R2.fastq.gz	b3af0a5bc2025ec893b294bd2d1c0902
SE032	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE032_R1.fastq.gz	32f88dc479b64ae76e9bd3792206891e	pro1_true_SE032_R2.fastq.gz	717c638a6db94b71b62ad254ebcae0b6
SE033	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE033_R1.fastq.gz	dc1647e35f84d931e0419f036fc64231	pro1_true_SE033_R2.fastq.gz	cd55d8c1aad14d28abf28fe7d91b8ae2
SE034	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE034_R1.fastq.gz	53166c08c9ef870d3082db7205149ebb	pro1_true_SE034_R2.fastq.gz	8c24969a0dae6f16954bf5cdfe789aa9
SE035	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE035_R1.fastq.gz	73982d75a7704826ba017b1269536cf8	pro1_true_SE035_R2.fastq.gz	865217be8c5f3a05b504855badce001d
SE036	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE036_R1.fastq.gz	b8ff1666ccf349f586952626fc47c283	pro1_true_SE036_R2.fastq.gz	4e0d809d95d3b535c91ec35eaae51b62
SE037	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE037_R1.fastq.gz	fb62c7c9213fb78482b1080d96207d76	pro1_true_SE037_R2.fastq.gz	8864b7c4d6810dabe1683bcafebabe60
SE038	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE038_R1.fastq.gz	ef2c7c41ca71efd9ad3aee5a0c84e56a	pro1_true_SE038_R2.fastq.gz	f671bb240fe6a3017c0da99e0d97e032
SE039	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE039_R1.fastq.gz	184b3d51eeae0709397db5275c3f23a1	pro1_true_SE039_R2.fastq.gz	02d8830f01b9751306fc371a513efe71
SE040	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE040_R1.fastq.gz	56e8d6684ffe220a0dc1dafaac1aa9fe	pro1_true_SE040_R2.fastq.gz	9f0a8d98f5b24ffc0b236d0c0b871aea
SE041	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE041_R1.fastq.gz	c68a34b986c7df6410b825cafd62bcfd	pro1_true_SE041_R2.fastq.gz	a9330167c90c279bb5d3675e24bc0522
SE042	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE042_R1.fastq.gz	dc80f8c867de2248a92c26b6cdcab20e	pro1_true_SE042_R2.fastq.gz	17aa708815d6d1ca90ff3618130a84c9
SE043	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE043_R1.fastq.gz	f2f1fd6f41c0d7bd7e5e66084b8056ac	pro1_true_SE043_R2.fastq.gz	11b14a005547e21b8112ec1234037adf
SE044	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE044_R1.fastq.gz	ea26d43b58c16fc8302b92268a0ffcc5	pro1_true_SE044_R2.fastq.gz	18c74115fa733647fc46cd9a47781c9c
SE045	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE045_R1.fastq.gz	a100febf091b6c8faf71bccac09e1367	pro1_true_SE045_R2.fastq.gz	7f045d7364396b22e8a7668cbe303120
SE046	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE046_R1.fastq.gz	ae90d511151d50eec1d398cc21257fc5	pro1_true_SE046_R2.fastq.gz	5ad3b2cdebf76c65fb042ab35cf4ed2c
SE047	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE047_R1.fastq.gz	f0b3dadf6b1f2834ae98879a0946cbda	pro1_true_SE047_R2.fastq.gz	d486a1988e6117633ad454fa871ef6b6
SE048	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE048_R1.fastq.gz	483946fd496bd6216ce3abdbfc6a689b	pro1_true_SE048_R2.fastq.gz	c8dbe24efea1efdf3d02e1ad74ca1961
SE049	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE049_R1.fastq.gz	5a0364e7e9ea9292440d731b9b14ec23	pro1_true_SE049_R2.fastq.gz	169c0b9e4166007e76fecf4ea7844fe4
SE050	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE050_R1.fastq.gz	ba85b3ccf122ef9b0ec38112c60bd3bb	pro1_true_SE050_R2.fastq.gz	cc45f472d64c61805245ec605b6b371b
SE051	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE051_R1.fastq.gz	56177d69b2e3b9e40c704409a5fad460	pro1_true_SE051_R2.fastq.gz	af51be30c497f27c6f65eb5db52814c0
SE052	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE052_R1.fastq.gz	914a42d4832f12be3a27208720bb3dc8	pro1_true_SE052_R2.fastq.gz	9f285fc561306bb6d0ccfb120c86df14
SE053	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE053_R1.fastq.gz	3155a04af5c3517088cc4c95f7e7d7c1	pro1_true_SE053_R2.fastq.gz	79f526c09f03b46f547d85fe3622be09
SE054	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE054_R1.fastq.gz	e3af10fe00d966a559bf304d4387a7e3	pro1_true_SE054_R2.fastq.gz	111e8b71465b1a56f0777a0312da1796
SE055	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE055_R1.fastq.gz	dd37a923dc44cc8fb248bf1ccfabdd0b	pro1_true_SE055_R2.fastq.gz	9ccfd89c86de1ede10298e1425a7afad
SE056	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE056_R1.fastq.gz	ce2f9019c4ece95374799ce335bd4413	pro1_true_SE056_R2.fastq.gz	c3d896d4cdc7ee2370d2f6925ce85b3b
SE057	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE057_R1.fastq.gz	9de0353c749ce69281966274facf88f4	pro1_true_SE057_R2.fastq.gz	75cef6e784013152c1ac5370379eddbe
SE058	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE058_R1.fastq.gz	076b4a4f85a2257f2c28ffc1709441d9	pro1_true_SE058_R2.fastq.gz	2c6daa3f6a9e8390f06f9be40a1aedf9
SE059	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE059_R1.fastq.gz	0ffe9e20cdcf7af37f893040142307e6	pro1_true_SE059_R2.fastq.gz	364325770f63c75f63c22bb3e11061cb
SE060	PRJEB56039	Illumina MiSeq	pro1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE060_R1.fastq.gz	32fc4fce017d55bb016d941f68c9f779	pro1_true_SE060_R2.fastq.gz	9b2fa33ea1663ce9ec0642ad3d3c43a1
SE061	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE061_R1.fastq.gz	bb59bffaf0dde3b25ea3c23dfad88c57	pro1_true_SE061_R2.fastq.gz	84473ddb717a965a82d008c2057a6e41
SE062	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE062_R1.fastq.gz	b28c4d93baa1c33b58d8022f134cfbd7	pro1_true_SE062_R2.fastq.gz	fca4c83879f87556b549f93f8b2fc742
SE063	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE063_R1.fastq.gz	1c445057c14d2c8c7601fb93600f6d42	pro1_true_SE063_R2.fastq.gz	9436040578465a2bf6b505b75469fa01
SE064	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE064_R1.fastq.gz	81e9dd503cb34cc4f16eee4f40ef88d3	pro1_true_SE064_R2.fastq.gz	583b0127ea81a08fd27f66854438d2e9
SE065	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE065_R1.fastq.gz	bf8a9a742216fe9756bf1f645bfbf508	pro1_true_SE065_R2.fastq.gz	9bbf1e39228fa1d992f3770c52e7a107
SE066	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE066_R1.fastq.gz	3808a3974fe9d33015cdaf575edb321f	pro1_true_SE066_R2.fastq.gz	3368ddcaaf5df9258b03a03acb485636
SE067	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE067_R1.fastq.gz	c7498869345fdfbca5826867aad6c796	pro1_true_SE067_R2.fastq.gz	b001abde6bd22bf1083231479f248244
SE068	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE068_R1.fastq.gz	44102603182369f8aabbc7822de91b5f	pro1_true_SE068_R2.fastq.gz	59bc1dac110ca10ba43f214e16e52868
SE069	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE069_R1.fastq.gz	fe8e07c6024db0b779f46d172bdce1c1	pro1_true_SE069_R2.fastq.gz	9bce883d8a16b492474a35454d3c6c58
SE070	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE070_R1.fastq.gz	a79d889033ca7bcf0e978a777e98b909	pro1_true_SE070_R2.fastq.gz	232f5983e669a240417d1bb23e5775f6
SE071	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE071_R1.fastq.gz	f1996d404da1b9e74de8e59e37560d7b	pro1_true_SE071_R2.fastq.gz	67c40a0348130f9937f7ba881b177178
SE072	PRJEB56039	Illumina MiSeq	pro1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE072_R1.fastq.gz	b192c0bd24690408d3701177304d66eb	pro1_true_SE072_R2.fastq.gz	9d6866a64712cab3cfe9825057a99389
SE073	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE073_R1.fastq.gz	12dbc737138d44aa994fc679891abffb	pro1_true_SE073_R2.fastq.gz	2d215ce3a8d2494aaf4dbea151df3c48
SE074	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE074_R1.fastq.gz	eb3c7b62842843881bb98289a27e1353	pro1_true_SE074_R2.fastq.gz	33ce599587c7748a383018c1b0218b3e
SE075	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE075_R1.fastq.gz	23f3278ffa20c653cff91b29bae40b2e	pro1_true_SE075_R2.fastq.gz	83673760189384760f47a778e72a0901
SE076	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE076_R1.fastq.gz	182887df1540b906604fc2ba8f3dfb8e	pro1_true_SE076_R2.fastq.gz	bd9d54bb1b63e2a2d8b921f7f244c529
SE077	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE077_R1.fastq.gz	433d7e4e7352c64b99ac8a12ec1f594c	pro1_true_SE077_R2.fastq.gz	0f67e56706ab8410a2e5803449c15b21
SE078	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE078_R1.fastq.gz	8eefa172c6623388d40f45f893f8b3e8	pro1_true_SE078_R2.fastq.gz	8aec83eb15f324c185117803c7c1a254
SE079	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE079_R1.fastq.gz	a446afdc249d8976827d5b8b630dd853	pro1_true_SE079_R2.fastq.gz	3c074525f4effabf94e85c419749536c
SE080	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE080_R1.fastq.gz	d868e517d7d6e142b168fec25d2c7b22	pro1_true_SE080_R2.fastq.gz	6f2e9f48fa515930a729018a2c94ae08
SE081	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE081_R1.fastq.gz	8b892d4437118409ac904ba48faed713	pro1_true_SE081_R2.fastq.gz	9679b98c6363adc536a8b8ae19903373
SE082	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE082_R1.fastq.gz	0672bbdea9b7af22195a7078b334acab	pro1_true_SE082_R2.fastq.gz	9ed889ba3e67cb32f79945c981d88d7c
SE083	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE083_R1.fastq.gz	d5b8dbc35a2fe413ed0802b995b60a12	pro1_true_SE083_R2.fastq.gz	6287cc7365e76acc989de9adba8e091d
SE084	PRJEB56039	Illumina MiSeq	pro1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	pro1_true_SE084_R1.fastq.gz	72f92980e049342517ef838fad242544	pro1_true_SE084_R2.fastq.gz	0edb052e47c0f51427d83b77c7860e0d
